size;seed;steps;sum;nano;
720896;1337;8;97014667244009;216400
720896;1337;16;48468201133426;190400
720896;1337;32;24187178537224;127400
753664;1337;1;809384222828027;464300
753664;1337;2;404727346568025;268000
753664;1337;4;202556880776455;237800
753664;1337;8;101421368300831;283500
753664;1337;16;50654459303819;300100
753664;1337;32;25262034804460;211500
786432;1337;1;844572851241806;458300
786432;1337;2;422408701748205;314500
786432;1337;4;211394582756753;250500
786432;1337;8;105886467165905;242300
786432;1337;16;52926359780804;208000
786432;1337;32;26382429150035;154200
819200;1337;1;879799248943590;545500
819200;1337;2;440060368363052;354800
819200;1337;4;220197839777447;255700
819200;1337;8;110285370613513;198700
819200;1337;16;55127460930748;183800
819200;1337;32;27483572888062;211900
851968;1337;1;914950141187367;905700
851968;1337;2;457655044017884;733500
851968;1337;4;228992429931530;456400
851968;1337;8;114699721513003;407400
851968;1337;16;57331035014272;308300
851968;1337;32;28566541288859;223200
884736;1337;1;950035018640635;914600
884736;1337;2;475143830707118;355900
884736;1337;4;237795816818989;275500
884736;1337;8;119137377188189;298300
884736;1337;16;59559074065343;275100
884736;1337;32;29678505192983;185400
917504;1337;1;985258164392174;536600
917504;1337;2;492738674259110;337100
917504;1337;4;246546505708950;352800
917504;1337;8;123513615294180;308800
917504;1337;16;61758382127895;219000
917504;1337;32;30763451330604;259800
950272;1337;1;1020660821197295;546000
950272;1337;2;510403974829711;364000
950272;1337;4;255386449801995;330000
950272;1337;8;127908267616647;451200
950272;1337;16;63972223031420;201300
950272;1337;32;31877225805819;280500
983040;1337;1;1055811945479530;610000
983040;1337;2;527972556850800;489400
983040;1337;4;264179991833323;400400
983040;1337;8;132337940253708;390700
983040;1337;16;66182920995264;313700
983040;1337;32;32989301006715;284000
1015808;1337;1;1091242755782714;1245600
1015808;1337;2;545724666517119;736400
1015808;1337;4;273035526911299;500600
1015808;1337;8;136780257369068;536900
1015808;1337;16;68436994325413;392900
1015808;1337;32;34078462949070;285500
1048576;1337;1;1126338539341218;1542300
1048576;1337;2;563209651958885;712800
1048576;1337;4;281782954610303;509400
1048576;1337;8;141152538005676;353600
1048576;1337;16;70634784939898;442100
